id,entity_type,name,description,official_url,repository_url,manufacturer,robot_type,physical_form,capabilities,payload,mobility,weight,operating_system,open_source,commercial_status,source_name,source_url,website_status,logo_status,quality_score,updated_at
robot:dtonderski/reseal,robot,ReSEAL,Autonomous Mobile robot for Better Exploration and Recognition,,https://github.com/dtonderski/reseal,dtonderski,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:amysong-robotics/ros2-mobile-manipulator,robot,ros2-mobile-manipulator,"A versatile ROS 2 autonomous mobile robot featuring SLAM mapping, navigation, object manipulation, and intuitive voice/gesture control interfaces.",,https://github.com/amysong-robotics/ros2-mobile-manipulator,amysong-robotics,Industrial Arm,Articulated Arm,"manipulation, autonomous_navigation",,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.882088+00:00
robot:marcus-techtile/ivastbot,robot,IVASTbot,A complete ROS workspace for an autonomous mobile robot,,https://github.com/marcus-techtile/ivastbot,Marcus-techtile,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:kmyming/cde2310_g10_2526,robot,CDE2310_G10_2526,"Fundamentals of System Design: A ROS2-based Autonomous Mobile Robot (AMR) using LiDAR, RPi Camera & Rack & Pinion Spring-Loaded Launcher for warehouse environment deployment",,https://github.com/kmyming/cde2310_g10_2526,Kmyming,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:g6014552898/p3dx_nav,robot,p3dx_nav,ROS based Autonomous Mobile Robot Navigation using 2D LiDAR and RGB-D Camera,,https://github.com/g6014552898/p3dx_nav,g6014552898,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.882088+00:00
robot:yehiaelkh/turtle_navigation,robot,turtle_navigation,"ROS 2 navigation algorithms (PID, FSM, Potential Fields) for autonomous mobile robots | TurtleSim implementation...",,https://github.com/yehiaelkh/turtle_navigation,YehiaElkh,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.882088+00:00
robot:lorenz0leoncin1/ros-autonomous-navavigation-behaviortrees,robot,ROS-Autonomous-Navavigation-BehaviorTrees,Development and integration in ROS of Behavior Trees for an autonomous mobile robot created through vocal interactions,,https://github.com/lorenz0leoncin1/ros-autonomous-navavigation-behaviortrees,lorenz0leoncin1,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.882088+00:00
robot:aalsharkawi2/txros,robot,TxROS,Twist message subscriber from a ROS-based autonomous mobile robot to the same robot in Tecnomatix Process Simulate environment.,,https://github.com/aalsharkawi2/txros,aalsharkawi2,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:skunal3318/mapperbot-ros2,robot,MapperBot-ROS2,"A fully autonomous mobile robot built using ROS 2 Humble, Gazebo, and Nav2, capable of mapping, localization, and goal-based navigation in a custom simulation environment.",,https://github.com/skunal3318/mapperbot-ros2,skunal3318,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.882088+00:00
robot:stardust-xchh/ros2-autofetch-slam-nav2,robot,ROS2-AutoFetch-SlAM-Nav2,"This open-source project presents an autonomous mobile robot solution built on ROS 2. It is designed to perform simultaneous mapping, patrolling, and targeted object retrieval in complex environments.",,https://github.com/stardust-xchh/ros2-autofetch-slam-nav2,StarDust-XCHH,Industrial Arm,Articulated Arm,"manipulation, autonomous_navigation",,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.882088+00:00
robot:skunal3318/indusnav-amr,robot,IndusNav-AMR,"An Autonomous Mobile Robot (AMR) simulation stack for ROS 2 Jazzy and Gazebo, featuring a full Nav2 integration, MPPI control, and a custom state-machine for battery-aware autonomous docking.",,https://github.com/skunal3318/indusnav-amr,skunal3318,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.882088+00:00
robot:mahesh-saravanan/deep_rl_for_mobile_robot_autonomy,robot,Deep_RL_for_Mobile_Robot_Autonomy,"Explore deep reinforcement learning for autonomous mobile robots with this repository. It features a custom environment for training, virtual model testing, and real-world deployment on Nvidia Jetracer Pro powered with Jetson Nano. Train and assess AI model in Both Virtually and Physically",,https://github.com/mahesh-saravanan/deep_rl_for_mobile_robot_autonomy,Mahesh-Saravanan,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:zer0-dayy/homeguard,robot,HomeGuard,"The project is an autonomous mobile robotic platform designed around the STM32F439I microcontroller. Its purpose is to navigate indoor environments autonomously, collect environmental data, and transmit that data wirelessly to a remote processing system equipped with a local AI model for analysis and alerting.",,https://github.com/zer0-dayy/homeguard,Zer0-Dayy,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.882088+00:00
robot:nomeera/nomeer_robot,robot,nomeer_robot,Autonomous Mobile Robot | ROS,,https://github.com/nomeera/nomeer_robot,nomeera,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:kamibukuro5656/autonomous_mobile_robot,robot,Autonomous_Mobile_Robot,,,https://github.com/kamibukuro5656/autonomous_mobile_robot,kamibukuro5656,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.8,2026-09-17T12:17:56.882088+00:00
robot:hypernova26/hypernova-robot,robot,hypernova-robot,Autonomous mobile robot project by HYPERNOVA.,,https://github.com/hypernova26/hypernova-robot,HyperNova26,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:atomoclast/autonomous_mobile_robot,robot,autonomous_mobile_robot,The Autonomous Mobile Robot (AMR) is a capstone project for a robotics specialization program through Penn.,,https://github.com/atomoclast/autonomous_mobile_robot,atomoclast,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:ongaroleandro/autonomous-mobile-robot,robot,autonomous-mobile-robot,,,https://github.com/ongaroleandro/autonomous-mobile-robot,ongaroleandro,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.7,2026-09-17T12:17:56.882088+00:00
robot:prajwalbbharadwaj/autonomous-mobile-robot,robot,Autonomous-Mobile-Robot,"Turtlebot3 performing autonomous navigation in a directed maze. Usage of ROS2, Turtlebot3 packages, Python, RViz, Gazebo, scikitlearn",,https://github.com/prajwalbbharadwaj/autonomous-mobile-robot,PrajwalBBharadwaj,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.882088+00:00
robot:islee/me597,robot,ME597,Autonomous Mobile Robotics,,https://github.com/islee/me597,islee,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:pfontana96/visual-odometry,robot,visual-odometry,ROS based autonomous mobile robot,,https://github.com/pfontana96/visual-odometry,pfontana96,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:dhaval491/localization-and-path-planning-of-autonomous-mobile-robot,robot,Localization-and-Path-Planning-of-Autonomous-mobile-robot,The MATLAB code that I have implemented for vision guided autonomous mobile robot,,https://github.com/dhaval491/localization-and-path-planning-of-autonomous-mobile-robot,dhaval491,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:yemanegm1101/autonomous-mobile-robot-slam-navigation-on-2d-map,robot,Autonomous-Mobile-Robot-SLAM-Navigation-on-2D-Map,"An integrated Python-based robotics simulation environment featuring occupancy grid mapping, Lidar raycasting, A path planning*, and real-time telemetry. This project demonstrates a full-stack robotics pipeline, from raw sensor processing to high-level motion planning.",,https://github.com/yemanegm1101/autonomous-mobile-robot-slam-navigation-on-2d-map,yemanegm1101,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.882088+00:00
robot:kimtj5521/amr_simulator,robot,AMR_simulator,Autonomous Mobile Robot (AMR) gazebo simulator,,https://github.com/kimtj5521/amr_simulator,kimtj5521,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:aksharc2/towards-high-quality-battery-life-for-autonomous-mobile-robot-fleets,robot,Towards-High-Quality-Battery-Life-for-Autonomous-Mobile-Robot-Fleets,"TCM, a Task allocation and Charging Manager for AMR fleets. TCM allocates objective tasks to AMRs and schedules their charging times at the available charging stations for minimized task downtime and maximized AMR batteries’ quality of life. ",,https://github.com/aksharc2/towards-high-quality-battery-life-for-autonomous-mobile-robot-fleets,aksharc2,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:madkaikaratharva/me5413_final_project_group_17,robot,ME5413_Final_Project_Group_17,Autonomous Mobile Robotics Final Project Navigation stack,,https://github.com/madkaikaratharva/me5413_final_project_group_17,madkaikaratharva,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.882088+00:00
robot:namanxkumar/amr,robot,amr,*An autonomous mobile robot platform built from scratch.,,https://github.com/namanxkumar/amr,namanxkumar,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:cesarhcq/rplidar_ros,robot,rplidar_ros,Autonomous Mobile Robot for Industrial and Logistic Fields,,https://github.com/cesarhcq/rplidar_ros,cesarhcq,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:teamrobotoai/dynominion,robot,dynominion,"A ROS 2–based open-source Autonomous Mobile Robot platform featuring 80 kg payload capacity, robotic arm integration, and modular hardware for robotics education and applied research.",,https://github.com/teamrobotoai/dynominion,TeamRobotoAI,Industrial Arm,Articulated Arm,manipulation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.882088+00:00
robot:kishore-saravanan/warehouse-automation,robot,warehouse-automation,Warehouse Automation using Autonomous Mobile Robot and RFID system,,https://github.com/kishore-saravanan/warehouse-automation,kishore-saravanan,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:toshikinakamura0412/amr_navigation_ros,robot,amr_navigation_ros,A 2D navigation metapackage for AMR (Autonomous Mobile Robot),,https://github.com/toshikinakamura0412/amr_navigation_ros,ToshikiNakamura0412,Mobile Robot (AMR),Wheeled Mobile,autonomous_navigation,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.882088+00:00
robot:grupo-semear-usp/work_2025,robot,Work_2025,Project developed for the RoboCup@Work 2025 autonomous mobile robotics competition by RMA - Semear.,,https://github.com/grupo-semear-usp/work_2025,Grupo-SEMEAR-USP,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
robot:madhubabugopisetti/ros2_nexus_amr,robot,ROS2_NEXUS_AMR,"Autonomous mobile robot - capable of mapping, localization, and goal-based navigation using a differential-drive platform",,https://github.com/madhubabugopisetti/ros2_nexus_amr,madhubabugopisetti,Industrial Arm,Articulated Arm,"manipulation, autonomous_navigation",,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,1.0,2026-09-17T12:17:56.882088+00:00
robot:devasnai/electro-horchataspuzzlebot,robot,Electro-HorchatasPuzzleBot,Design and implementation of an autonomous mobile robot that travels across a track with traffic signals and traffic lights.,,https://github.com/devasnai/electro-horchataspuzzlebot,DevasNAI,Mobile Robot (AMR),Wheeled Mobile,,,,,ROS / Linux,True,Research Platform,GitHub Robotics Search,https://api.github.com/search/repositories?q=%22autonomous+mobile+robot%22+in%3Aname%2Cdescription+stars%3A%3E2,REPOSITORY_PROVENANCE_ONLY,UNVERIFIED,0.9,2026-09-17T12:17:56.882088+00:00
